"unique_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","x_dif","SD_1","SD_2","t","F","d","d_var","corr","special_cases_measures","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","dependent_measure_2","dependent_measure_2_x_diff","dependent_measure_2_SD_1","dependent_measure_2_SD_2","n_excluded_fussers","n_excluded_non_criterion","exclusion_criteria","test_lang","contrast_pseudoIPA","contrast_sampa","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","stimuli_notes","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","frequency_1","frequency_2","frequency_source","object_type","object_no","object_motion_word_coordination","object_motion","method_notes","results_extra","MSDapprox","general_notes","same_infant_dich","corr_imputed","r","SD_dif","d_calc","d_var_calc","g_calc","r_calc","dataset","short_name","mean_age","n"
"Benderssubmitted","Benders, T. (submitted). Learning phonemes from multiple auditory cues: Dutch infants' language input and perception.","Benders (submitted)","no","Sho Tsuji",2,NA,150,"eye-tracking","test_only","stimulus alternation","looking_time","within_one","Dutch","typical",NA,NA,24,NA,460.6,NA,1.172404,1,NA,0.4784515,NA,NA,NA,NA,NA,NA,NA,39.2,NA,14.5,NA,NA,NA,NA,NA,NA,NA,1.5,11.5,"fussiness, bilingual, premature, criterion","native","sÉk -sa:k","sÉk -sa:k","not_looked_up",NA,1,0,0,0,0,1,"comments_F: NA; F1/F2/F3.1: 1001/1354; F1/F2/F3.2: 1113/1734; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: female/synth; IDS: NA; naturalness: synthetic; ISI: 675; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",1001,1354,1113,1734,150,300,NA,NA,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:1;max.trial.duration:10;nb.tokens.trial:8;visual.stim:checkerboard;size.in:17;dist.from.child.in:60;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"yes",0.521,NA,NA,0.360337463671866,0.0443717309942807,0.348458206627739,0.177313842686839,"Phonemic discrimination (native)","inphondb-native",460.6,24
"Lacerda1991","Lacerda, F. (1991). Perception of CV-utterances by young infants: Pilot study using the high-amplitude-sucking technique. In: Perilus XII. Experiments in Speech Processes. University of Stockholm, Institute for Linguistics.","Lacerda (1991)","no","Sho Tsuji",1,NA,151,"behavior","habituation","high-amplitude sucking","sucking_time","between","Swedish","typical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_looked_up",NA,NA,NA,NA,NA,NA,NA,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: NA; IDS: NA; naturalness: NA; ISI: NA; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:NA;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.654,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (native)","inphondb-native",NA,NA
"Lacerda1991","Lacerda, F. (1991). Perception of CV-utterances by young infants: Pilot study using the high-amplitude-sucking technique. In: Perilus XII. Experiments in Speech Processes. University of Stockholm, Institute for Linguistics.","Lacerda (1991)","no","Sho Tsuji",2,NA,152,"behavior","habituation","high-amplitude sucking","sucking_time","between","Swedish","typical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not_looked_up",NA,NA,NA,NA,NA,NA,NA,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: NA; IDS: NA; naturalness: NA; ISI: NA; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:NA;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.636,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (native)","inphondb-native",NA,NA
"Weir2009","Weir, C. G., & Lamb, J. (1990). Differential sensitivity of newborns to synthetic vowel stimuli. British Journal of Audiology, 24(6), 419â430.","Weir & Lamb (1990)","yes","Sho Tsuji",1,NA,153,"behavior","test_only","stimulus alternation","body_movement","within_two","English","typical",NA,NA,40,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"native","ae-i","{-i","AEnglish",0,0,2,0,0,0,0,"comments_F: NA; F1/F2/F3.1: ae: 600/1600/2800; F1/F2/F3.2:  i:300/2400/3000; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: NA; IDS: NA; naturalness: NA; ISI: NA; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",600,1600,300,2400,NA,NA,NA,NA,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:NA;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.1448314569,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (native)","inphondb-native",3.4,40
"Weir2009","Weir, C. G., & Lamb, J. (1990). Differential sensitivity of newborns to synthetic vowel stimuli. British Journal of Audiology, 24(6), 419â430.","Weir & Lamb (1990)","yes","Sho Tsuji",2,NA,154,"behavior","test_only","stimulus alternation","body_movement","within_two","English","typical",NA,NA,46,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"native","i-ae","i-{","AEnglish",0,0,2,0,0,0,0,"comments_F: NA; F1/F2/F3.1:  i:300/2400/3000; F1/F2/F3.2: ae: 600/1600/2800; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: NA; IDS: NA; naturalness: NA; ISI: NA; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",300,2400,600,2800,NA,NA,NA,NA,NA,NA,NA,"",0,"","","fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:NA;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.555,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (native)","inphondb-native",3.6,46
"Minagawa-Kawai2007a","Minagawa-Kawai, Y., Mori, K., Naoi, N., & Koijima, S. (2007). Neural Attunement Processes in Infants during the Acquisition of a Language-Specific Phonemic Contrast. The Journal of Neuroscience, 27(2), 315â321.","Minagawa-Kawai, Mori,Naoi,& Koijima (2007)","yes","Sho Tsuji",1,NA,161,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese","typical",NA,NA,15,NA,106.47,NA,0.07351783932,0,NA,0.2459022822,NA,7.18,NA,NA,NA,NA,NA,30.42,NA,8,NA,NA,NA,"activation_difference",0.2036428571,0.1122890749,NA,NA,NA,"fussiness, motion artifacts, probe placement, parental interference, exp error","native","mama -mama:","mama -mama:","Japanese",NA,0,0,0,0,0,1,"comments_F: F was always the same, but not reported. Length always differed in 33 ms steps. In this condition, length differences reflect different native categories (session DC) F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: across category length contrast; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,184,217,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","ts were reported separately for left and right hemisphere, we code average over both (which results in the same as claculating average ES afterwards)","yes",0.2854914849,NA,NA,0.298971764972094,0.069646137208351,0.282664214155435,0.147843155170023,"Phonemic discrimination (native)","inphondb-native",106.47,15
"Minagawa-Kawai2007a","Minagawa-Kawai, Y., Mori, K., Naoi, N., & Koijima, S. (2007). Neural Attunement Processes in Infants during the Acquisition of a Language-Specific Phonemic Contrast. The Journal of Neuroscience, 27(2), 315â321.","Minagawa-Kawai, Mori,Naoi,& Koijima (2007)","yes","Sho Tsuji",1,NA,162,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese","typical",NA,NA,14,NA,197.73,NA,0.1154389685,0,NA,0.2356953896,NA,6.11,NA,NA,NA,NA,NA,30.42,NA,10,NA,NA,NA,"activation_difference",0.2602857143,0.2133193448,NA,NA,NA,"fussiness, motion artifacts, probe placement, parental interference, exp error","native","mama -mama:","mama -mama:","Japanese",NA,0,0,0,0,0,1,"comments_F: F was always the same, but not reported. Length always differed in 33 ms steps. In this condition, length differences reflect different native categories (session DC) F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: across category length contrast; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,184,217,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","ts were reported separately for left and right hemisphere, we code average over both (which results in the same as claculating average ES afterwards)","yes",0.734,NA,NA,0.489780341889216,0.079995885117897,0.460969733542792,0.237861592686403,"Phonemic discrimination (native)","inphondb-native",197.73,14
"Minagawa-Kawai2007a","Minagawa-Kawai, Y., Mori, K., Naoi, N., & Koijima, S. (2007). Neural Attunement Processes in Infants during the Acquisition of a Language-Specific Phonemic Contrast. The Journal of Neuroscience, 27(2), 315â321.","Minagawa-Kawai, Mori,Naoi,& Koijima (2007)","yes","Sho Tsuji",1,NA,163,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese","typical",NA,NA,11,NA,319.41,NA,0.04182136196,0,NA,0.2278955146,NA,3.335,NA,NA,NA,NA,NA,30.42,NA,17,NA,NA,NA,"activation_difference",0.2508,0.2802864329,NA,NA,NA,"fussiness, motion artifacts, probe placement, parental interference, exp error","native","mama -mama:","mama -mama:","Japanese",NA,0,0,0,0,0,1,"comments_F: F was always the same, but not reported. Length always differed in 33 ms steps. In this condition, length differences reflect different native categories (session DC) F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: across category length contrast; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,184,217,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"yes",0.4095841911,NA,NA,0.183511123654208,0.0924398332956741,0.169394883373115,0.0913717348858841,"Phonemic discrimination (native)","inphondb-native",319.41,11
"Minagawa-Kawai2007a","Minagawa-Kawai, Y., Mori, K., Naoi, N., & Koijima, S. (2007). Neural Attunement Processes in Infants during the Acquisition of a Language-Specific Phonemic Contrast. The Journal of Neuroscience, 27(2), 315â321.","Minagawa-Kawai, Mori,Naoi,& Koijima (2007)","yes","Sho Tsuji",1,NA,164,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese","typical",NA,NA,9,NA,410.67,NA,0.203031069,0,NA,0.1826535646,NA,4.73,NA,NA,NA,NA,NA,60.84,NA,19,NA,NA,NA,"activation_difference",0.1673333333,0.1152258652,NA,NA,NA,"fussiness, motion artifacts, probe placement, parental interference, exp error","native","mama -mama:","mama -mama:","Japanese",NA,0,0,0,0,0,1,"comments_F: F was always the same, but not reported. Length always differed in 33 ms steps. In this condition, length differences reflect different native categories (session DC) F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: across category length contrast; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,184,217,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","yes",0.1448314569,NA,NA,1.11156368311029,0.17975410120054,1.00399300409962,0.485794065754511,"Phonemic discrimination (native)","inphondb-native",410.67,9
"Sato2003","Sato, Y., Mori, K., Furuya, I., Hayashi, R., Minagawa-Kawai, Y., & Koizumi, T. (2003). Developmental changes in cerebral lateralization to spoken language in infants: measured by near-infrared spectroscopy. Jpn J Logoped Phoniatr, 44,165â171.","Sato, Mori, Furuya, Hayashi, Minagawa-Kawai, & Koizumi (2003)",NA,"Sho Tsuji",1,"phoneme",165,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese ","typical",NA,NA,7,NA,100.65,NA,-0.02837571429,0,NA,0.1298108691,NA,NA,NA,NA,NA,NA,NA,13.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"native","itta-itte_","itta-itte_","Japanese",NA,1,1,0,0,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","no",0.4136643196,NA,NA,-0.218592745636274,0.146270199174629,-0.190080648379369,-0.108649353224306,"Phonemic discrimination (native)","inphondb-native",100.65,7
"Sato2003","Sato, Y., Mori, K., Furuya, I., Hayashi, R., Minagawa-Kawai, Y., & Koizumi, T. (2003). Developmental changes in cerebral lateralization to spoken language in infants: measured by near-infrared spectroscopy. Jpn J Logoped Phoniatr, 44,165â171.","Sato, Mori, Furuya, Hayashi, Minagawa-Kawai, & Koizumi (2003)",NA,"Sho Tsuji",1,"phoneme",166,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese ","typical",NA,NA,6,NA,127.49,NA,0.05751161371,0,NA,0.1373006576,NA,NA,NA,NA,NA,NA,NA,13.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"native","itta-itte_","itta-itte_","Japanese",NA,1,1,0,0,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","no",0.389002466,NA,NA,0.418873548862012,0.181287920828021,0.352735620094326,0.204989223302686,"Phonemic discrimination (native)","inphondb-native",127.49,6
"Sato2003","Sato, Y., Mori, K., Furuya, I., Hayashi, R., Minagawa-Kawai, Y., & Koizumi, T. (2003). Developmental changes in cerebral lateralization to spoken language in infants: measured by near-infrared spectroscopy. Jpn J Logoped Phoniatr, 44,165â171.","Sato, Mori, Furuya, Hayashi, Minagawa-Kawai, & Koizumi (2003)",NA,"Sho Tsuji",1,"phoneme",167,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese ","typical",NA,NA,7,NA,154.33,NA,0.1308942857,0,NA,0.1193365195,NA,NA,NA,NA,NA,NA,NA,13.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"native","itta-itte_","itta-itte_","Japanese",NA,1,1,0,0,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","no",0.303,NA,NA,1.09685020351209,0.228791454924609,0.953782785662691,0.480858229497787,"Phonemic discrimination (native)","inphondb-native",154.33,7
"Sato2003","Sato, Y., Mori, K., Furuya, I., Hayashi, R., Minagawa-Kawai, Y., & Koizumi, T. (2003). Developmental changes in cerebral lateralization to spoken language in infants: measured by near-infrared spectroscopy. Jpn J Logoped Phoniatr, 44,165â171.","Sato, Mori, Furuya, Hayashi, Minagawa-Kawai, & Koizumi (2003)",NA,"Sho Tsuji",1,"phoneme",168,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese ","typical",NA,NA,6,NA,181.17,NA,0.2086,0,NA,0.1749468491,NA,NA,NA,NA,NA,NA,NA,13.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"native","itta-itte_","itta-itte_","Japanese",NA,1,1,0,0,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","no",0.555,NA,NA,1.19236214354889,0.285143956780708,1.00409443667275,0.512081795492526,"Phonemic discrimination (native)","inphondb-native",181.17,6
"Sato2003","Sato, Y., Mori, K., Furuya, I., Hayashi, R., Minagawa-Kawai, Y., & Koizumi, T. (2003). Developmental changes in cerebral lateralization to spoken language in infants: measured by near-infrared spectroscopy. Jpn J Logoped Phoniatr, 44,165â171.","Sato, Mori, Furuya, Hayashi, Minagawa-Kawai, & Koizumi (2003)",NA,"Sho Tsuji",1,"phoneme",169,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese ","typical",NA,NA,7,NA,208.01,NA,0.1657278283,0,NA,0.1488727363,NA,NA,NA,NA,NA,NA,NA,13.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"native","itta-itte_","itta-itte_","Japanese",NA,1,1,0,0,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","no",0.636,NA,NA,1.11321812454656,0.231375328058497,0.968015760475266,0.48634618908278,"Phonemic discrimination (native)","inphondb-native",208.01,7
"Minagawa-Kawai2007b","Minagawa-Kawai, Y., Naoi, N., Nishijima, N., Kojima, S., & Dupoux, E. (2007). Developmental Changes in Cerebral Responses to Native and Non-Native Vowels: A NIRS Study]. Proceedings of the International Conference of Phonetic Sciences XVI.","Minagawa-Kawai, Naoi, Nishijima, Kojima, & Dupoux (2007)",NA,"Sho Tsuji",1,NA,170,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese ","typical",NA,NA,12,NA,119,NA,0.1243179165,0,NA,0.1929170465,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"activation_difference",0.2539583333,0.1815995671,NA,NA,NA,"motion artifacts, scheduling","native","i-É¯_","i-M_","Japanese",NA,1,0,0,0,0,0,"comments_F: 220 Hz F2 difference between S1 and S2, no absolute values reported; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: 1250 ms ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","yes",0.7262613131,NA,NA,0.644411257353559,0.1006360778585,0.599452332421915,0.306679459064644,"Phonemic discrimination (native)","inphondb-native",119,12
"Minagawa-Kawai2007b","Minagawa-Kawai, Y., Naoi, N., Nishijima, N., Kojima, S., & Dupoux, E. (2007). Developmental Changes in Cerebral Responses to Native and Non-Native Vowels: A NIRS Study]. Proceedings of the International Conference of Phonetic Sciences XVI.","Minagawa-Kawai, Naoi, Nishijima, Kojima, & Dupoux (2007)",NA,"Sho Tsuji",1,NA,170,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese ","typical",NA,NA,12,NA,229,NA,0.2258410254,0,NA,0.1961106713,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"activation_difference",0.2553770833,0.1065123568,NA,NA,NA,"motion artifacts, scheduling","native","i-É¯_","i-M_","Japanese",NA,1,0,0,0,0,0,"comments_F: 220 Hz F2 difference between S1 and S2, no absolute values reported; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: 1250 ms ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,"","",NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","yes",0.557918903,NA,NA,1.15159987930754,0.138590928417547,1.07125570168143,0.498992017216631,"Phonemic discrimination (native)","inphondb-native",229,12
"Cheour1998","Cheour, M., Alho, K., Ceponiene, R., Reinikainen, K., Sainio, K., Pohjavuori, M., Aaltonen, O., & Naatanen, R. (1998). Maturation of mismatch negativity in infants. International Journal of Psychophysiology 29, 217-226.","Cheour, Alho, Ceponiene, Reinikainen, Sainio, Pohjavuori, Aaltonen, & Naatanen (1998)","yes","Sho Tsuji",1,NA,171,"EEG","test_only","oddball","peak_amplitude","within_one","Finnish","typical",NA,NA,12,NA,3,NA,1.7,0,NA,2.41351342,NA,2.44,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"native","y-i_","y:-i:_","not_looked_up",1,0,0,0,1,0,0,"comments_F: NA; F1/F2/F3.1: 200/1700/2800; F1/F2/F3.2: 200/2400/2800; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",200,1700,200,2400,100,100,100,100,NA,NA,NA,"",0,"","","","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no"," Assumed control group with 0 change for ES calculation","no",0.452,NA,NA,0.704367328523079,0.104005555562114,0.655225421881934,0.33218469001358,"Phonemic discrimination (native)","inphondb-native",3,12
"Cheour1998","Cheour, M., Alho, K., Ceponiene, R., Reinikainen, K., Sainio, K., Pohjavuori, M., Aaltonen, O., & Naatanen, R. (1998). Maturation of mismatch negativity in infants. International Journal of Psychophysiology 29, 217-226.","Cheour, Alho, Ceponiene, Reinikainen, Sainio, Pohjavuori, Aaltonen, & Naatanen (1998)","yes","Sho Tsuji",1,NA,172,"EEG","test_only","oddball","peak_amplitude","within_one","Finnish","typical",NA,NA,6,NA,96.5,NA,3.1,0,NA,2.489645312,NA,3.05,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"native","y-i_","y:-i:_","not_looked_up",1,0,0,0,1,0,0,"comments_F: NA; F1/F2/F3.1: 200/1700/2800; F1/F2/F3.2: 200/2400/2800; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",200,1700,200,2400,100,100,100,100,NA,NA,NA,"",0,"","","","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no"," Assumed control group with 0 change for ES calculation","no",0.187,NA,NA,1.24515728608333,0.295868055590533,1.04855350407017,0.528519993410017,"Phonemic discrimination (native)","inphondb-native",96.5,6
