"unique_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","x_dif","SD_1","SD_2","t","F","d","d_var","corr","special_cases_measures","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","dependent_measure_2","dependent_measure_2_x_diff","dependent_measure_2_SD_1","dependent_measure_2_SD_2","n_excluded_fussers","n_excluded_non_criterion","exclusion_criteria","test_lang","contrast_pseudoIPA","contrast_sampa","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","stimuli_notes","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","frequency_1","frequency_2","frequency_source","object_type","object_no","object_motion_word_coordination","object_motion","method_notes","results_extra","MSDapprox","general_notes","same_infant_dich","corr_imputed","r","SD_dif","d_calc","d_var_calc","g_calc","r_calc","dataset","short_name","mean_age","n"
"Eilers1984","Eilers, R. E., Bull, D. H., Oller, D. K., & Lewis, D. C. (1984). The discrimination of vowel duration by infants. The Journal of the Acoustical Society of America, 75(4), 1213â1218.","Eilers, Bull, Oller, & Lewis (1984)","yes","Sho Tsuji",1,"group3",116,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,9,NA,234,NA,64,50,NA,NA,NA,3.44,NA,NA,NA,NA,NA,182.52,NA,3.666666667,NA,NA,NA,NA,NA,NA,NA,0,1,"criterion, hearing loss, scheduling","nonnative","masamad(300)-masamad(600)","mAsAmAd(300)-mAsAmAd(600)","not_looked_up",0,0,0,0,0,0,1,"comments_F: NA; F1/F2/F3.1: 745/900/2400; F1/F2/F3.2: 745/900/2400; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: rising-falling (last syllable); other: steady state; voice: NA; IDS: no; naturalness: synthetic; ISI: 650; SOA: NA; ambient.noise: NA; snr: 60; differ.in: ",745,900,745,900,1045,1345,300,600,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:0.5;max.trial.duration:6000;nb.tokens.trial:1;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:9 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:30;CHT.Max.nb.visits:5;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA; other measures:  DI scores:(Hit-FA)/no.change=0.31 and ""t"" based on DI= 3.85","no","children in group 3 were tested on all masamad, thus consecutive 3 lines are within subject on different days; see other results","yes",0.49,NA,NA,1.14666666666667,0.184158024691358,1.03569892473118,0.497384112444042,"Phonemic discrimination (non-native)","inphondb-nonnative",234,9
"Polka1994","Polka, L., & Werker, J. F. (1994). Developmental changes in perception of nonnative vowel contrasts. Journal of experimental psychology: Human perception and performance, 20(2), 421â435.","Polka & Werker (1994)","yes","Sho Tsuji",1,"6-8m_uy",122,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,10,NA,209.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.42,NA,5.5,NA,NA,NA,NA,NA,NA,NA,1.25,2.25,"criterion, fussiness, scheduling, eq failure","nonnative","dut-dyt","du:t-dy:t","German",0,2,0,0,0,0,0,"comments_F: rangeover 6 tokens,  for F2 only; duration 169.4-206; F1/F2/F3.1: F2 742-1170; F1/F2/F3.2: F2 1658-1739; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 69; differ.in: prototypicality",NA,NA,NA,NA,NA,NA,187.7,187.7,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:6;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4500;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0; partial.eta.squared: NA; d: NA","no","very unlikely that anything can be used from this study as 1' shown in figures but no SD given anywhere; there is one anova comparing order conditions but collapsing between tense and lax conditions","yes",0.12,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",209.52,10
"Polka1994","Polka, L., & Werker, J. F. (1994). Developmental changes in perception of nonnative vowel contrasts. Journal of experimental psychology: Human perception and performance, 20(2), 421â435.","Polka & Werker (1994)","yes","Sho Tsuji",1,"6-8m_yu",123,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,10,NA,209.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.42,NA,5.5,NA,NA,NA,NA,NA,NA,NA,1.25,2.25,"criterion, fussiness, scheduling, eq failure","nonnative","dyt-dut","dy:t-du:t","German",0,2,0,0,0,0,0,"comments_F: rangeover 6 tokens,  for F2 only; duration 169.4-206; F1/F2/F3.1: F2 1658-1739; F1/F2/F3.2: F2 742-1170; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 69; differ.in: prototypicality",NA,NA,NA,NA,NA,NA,187.7,187.7,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:6;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4500;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.8; partial.eta.squared: NA; d: NA","no","very unlikely that anything can be used from this study as 1' shown in figures but no SD given anywhere; there is one anova comparing order conditions but collapsing between tense and lax conditions","yes",0.43,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",209.52,10
"Polka1994","Polka, L., & Werker, J. F. (1994). Developmental changes in perception of nonnative vowel contrasts. Journal of experimental psychology: Human perception and performance, 20(2), 421â435.","Polka & Werker (1994)","yes","Sho Tsuji",1,"10-12m_uy",124,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,7,NA,310.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.42,NA,3.75,NA,NA,NA,NA,NA,NA,NA,0.25,1.5,"criterion, fussiness, scheduling, eq failure","nonnative","dut-dyt","du:t-dy:t","German",0,2,0,0,0,0,0,"comments_F: rangeover 6 tokens,  for F2 only; duration 169.4-206; F1/F2/F3.1: F2 742-1170; F1/F2/F3.2: F2 1658-1739; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 69; differ.in: ",NA,NA,NA,NA,NA,NA,187.7,187.7,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:6;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4500;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.12; partial.eta.squared: NA; d: NA","no","very unlikely that anything can be used from this study as 1' shown in figures but no SD given anywhere; there is one anova comparing order conditions but collapsing between tense and lax conditions","yes",0.49,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",310.2,7
"Polka1994","Polka, L., & Werker, J. F. (1994). Developmental changes in perception of nonnative vowel contrasts. Journal of experimental psychology: Human perception and performance, 20(2), 421â435.","Polka & Werker (1994)","yes","Sho Tsuji",1,"10-12m_yu",125,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,7,NA,310.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.42,NA,3.75,NA,NA,NA,NA,NA,NA,NA,0.25,1.5,"criterion, fussiness, scheduling, eq failure","nonnative","dyt-dut","dy:t-du:t","German",0,2,0,0,0,0,0,"comments_F: rangeover 6 tokens,  for F2 only; duration 169.4-206; F1/F2/F3.1: F2 1658-1739; F1/F2/F3.2: F2 742-1170; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 69; differ.in: ",NA,NA,NA,NA,NA,NA,187.7,187.7,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:6;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4500;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.12; partial.eta.squared: NA; d: NA","no","very unlikely that anything can be used from this study as 1' shown in figures but no SD given anywhere; there is one anova comparing order conditions but collapsing between tense and lax conditions","yes",0.6,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",310.2,7
"Polka1994","Polka, L., & Werker, J. F. (1994). Developmental changes in perception of nonnative vowel contrasts. Journal of experimental psychology: Human perception and performance, 20(2), 421â435.","Polka & Werker (1994)","yes","Sho Tsuji",1,"6-8m_UY",122,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,10,NA,209.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.42,NA,5.5,NA,NA,NA,NA,NA,NA,NA,1.25,2.25,"criterion, fussiness, scheduling, eq failure","nonnative","dÊt-dÊt","dUt-dYt","German",0,2,0,0,0,0,0,"comments_F: rangeover 6 tokens,  for F2 only; duration 76.4-105.1; F1/F2/F3.1: F2  1099-1353; F1/F2/F3.2: F2 1566-1658; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 69; differ.in: ",NA,NA,NA,NA,NA,NA,90.75,90.75,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:6;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4500;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.12; partial.eta.squared: NA; d: NA","no","very unlikely that anything can be used from this study as 1' shown in figures but no SD given anywhere; there is one anova comparing order conditions but collapsing between tense and lax conditions","yes",0.46,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",209.52,10
"Polka1994","Polka, L., & Werker, J. F. (1994). Developmental changes in perception of nonnative vowel contrasts. Journal of experimental psychology: Human perception and performance, 20(2), 421â435.","Polka & Werker (1994)","yes","Sho Tsuji",1,"6-8m_YU",123,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,10,NA,209.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.42,NA,5.5,NA,NA,NA,NA,NA,NA,NA,1.25,2.25,"criterion, fussiness, scheduling, eq failure","nonnative","dÊt-dÊt","dYt-dUt","German",0,2,0,0,0,0,0,"comments_F: rangeover 6 tokens,  for F2 only; duration 76.4-105.1; F1/F2/F3.1: F2 1566-1658; F1/F2/F3.2: F2  1099-1353; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 69; differ.in: ",NA,NA,NA,NA,NA,NA,90.75,90.75,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:6;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4500;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.6; partial.eta.squared: NA; d: NA","no","very unlikely that anything can be used from this study as 1' shown in figures but no SD given anywhere; there is one anova comparing order conditions but collapsing between tense and lax conditions","yes",0.55,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",209.52,10
"Polka1994","Polka, L., & Werker, J. F. (1994). Developmental changes in perception of nonnative vowel contrasts. Journal of experimental psychology: Human perception and performance, 20(2), 421â435.","Polka & Werker (1994)","yes","Sho Tsuji",1,"10-12m_UY",124,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,7,NA,310.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.42,NA,3.75,NA,NA,NA,NA,NA,NA,NA,0.25,1.5,"criterion, fussiness, scheduling, eq failure","nonnative","dÊt-dÊt","dUt-dYt","German",0,2,0,0,0,0,0,"comments_F: rangeover 6 tokens,  for F2 only; duration 76.4-105.1; F1/F2/F3.1: F2  1099-1353; F1/F2/F3.2: F2 1566-1658; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 69; differ.in: ",NA,NA,NA,NA,NA,NA,90.75,90.75,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:6;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4500;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0; partial.eta.squared: NA; d: NA","no","very unlikely that anything can be used from this study as 1' shown in figures but no SD given anywhere; there is one anova comparing order conditions but collapsing between tense and lax conditions","yes",0.22,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",310.2,7
"Polka1994","Polka, L., & Werker, J. F. (1994). Developmental changes in perception of nonnative vowel contrasts. Journal of experimental psychology: Human perception and performance, 20(2), 421â435.","Polka & Werker (1994)","yes","Sho Tsuji",1,"10-12m_YU",125,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,7,NA,310.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.42,NA,3.75,NA,NA,NA,NA,NA,NA,NA,0.25,1.5,"criterion, fussiness, scheduling, eq failure","nonnative","dÊt-dÊt","dYt-dUt","German",0,2,0,0,0,0,0,"comments_F: rangeover 6 tokens,  for F2 only; duration 76.4-105.1; F1/F2/F3.1: F2 1566-1658; F1/F2/F3.2: F2  1099-1353; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 69; differ.in: ",NA,NA,NA,NA,NA,NA,90.75,90.75,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:6;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:4500;CHT.criterion:7 out of 8;CHT.criterionByChance:0.0625;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.12; partial.eta.squared: NA; d: NA","no","very unlikely that anything can be used from this study as 1' shown in figures but no SD given anywhere; there is one anova comparing order conditions but collapsing between tense and lax conditions","yes",0.776,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",310.2,7
"Kuhl1992","Kuhl, P. K.,Williams, K. A., Lacerda, F., Stevens, K. N., & Lindblom, B. (1992). Linguistic Experience Alters Phonetic Perception in Infants by 6 Months of Age. Science, 255(5044), 606-608. doi: 10.1126/science.1736364","Kuhl, Williams,  Lacerda,Stevens,  & Lindblom (1992)","yes","Sho Tsuji",1,NA,130,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Swedish","typical",NA,NA,16,NA,182.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nonnative","i-y","i:-y:","Swedish",0,0,0,0,0,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: Values for variants at 30,60,90,120 vertical, horizontal and diagonal axes from center.; voice: NA; IDS: no; naturalness: synthetic; ISI: 1729; SOA: 2000; ambient.noise: NA; snr: NA; differ.in: ",NA,NA,NA,NA,271,271,271,271,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:NA;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:16 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.59,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",182.52,16
"Kuhl1992","Kuhl, P. K.,Williams, K. A., Lacerda, F., Stevens, K. N., & Lindblom, B. (1992). Linguistic Experience Alters Phonetic Perception in Infants by 6 Months of Age. Science, 255(5044), 606-608. doi: 10.1126/science.1736364","Kuhl, Williams,  Lacerda,Stevens,  & Lindblom (1992)","yes","Sho Tsuji",1,NA,131,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,16,NA,182.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nonnative","y-i","y:-i:","Swedish",0,0,0,0,0,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: Values for variants at 30,60,90,120 vertical, horizontal and diagonal axes from center.; voice: NA; IDS: no; naturalness: synthetic; ISI: 1729; SOA: 2000; ambient.noise: NA; snr: NA; differ.in: ",NA,NA,NA,NA,271,271,271,271,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:NA;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:17 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.34,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",182.52,16
"Kuhl1992","Kuhl, P. K.,Williams, K. A., Lacerda, F., Stevens, K. N., & Lindblom, B. (1992). Linguistic Experience Alters Phonetic Perception in Infants by 6 Months of Age. Science, 255(5044), 606-608. doi: 10.1126/science.1736364","Kuhl, Williams,  Lacerda,Stevens,  & Lindblom (1992)","yes","Sho Tsuji",1,NA,132,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,16,NA,182.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nonnative","i-y","i:-y:","Swedish",0,0,0,0,0,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: Values for variants at 30,60,90,120 vertical, horizontal and diagonal axes from center.; voice: NA; IDS: no; naturalness: synthetic; ISI: 1729; SOA: 2000; ambient.noise: NA; snr: NA; differ.in: ",NA,NA,NA,NA,271,271,271,271,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:NA;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:18 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.34,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",182.52,16
"Kuhl1992","Kuhl, P. K.,Williams, K. A., Lacerda, F., Stevens, K. N., & Lindblom, B. (1992). Linguistic Experience Alters Phonetic Perception in Infants by 6 Months of Age. Science, 255(5044), 606-608. doi: 10.1126/science.1736364","Kuhl, Williams,  Lacerda,Stevens,  & Lindblom (1992)","yes","Sho Tsuji",1,NA,133,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","Swedish","typical",NA,NA,16,NA,182.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nonnative","y-i","y:-i:","Swedish",0,0,0,0,0,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: Values for variants at 30,60,90,120 vertical, horizontal and diagonal axes from center.; voice: NA; IDS: no; naturalness: synthetic; ISI: 1729; SOA: 2000; ambient.noise: NA; snr: NA; differ.in: ",NA,NA,NA,NA,271,271,271,271,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:NA;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:19 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.12,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",182.52,16
"Polka1996","Polka, L, & Bohn, O. (1996). A crossâlanguage comparison of vowel perception in Englishâlearning and Germanâlearning infants. The Journal of the Acoustical Society of America, 100(1), 577-592.","Polka & Bohn (1996)","yes","Sho Tsuji",2,NA,136,"behavior","conditioning","conditioned head-turn","a_prime","within_one","English","typical",NA,NA,10,NA,268.57,NA,0.824,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"20;0.524;0.764;2;17.76",160.1,NA,6.5,NA,NA,NA,NA,NA,NA,NA,2,3.5," criterion, scheduling, fussiness, eq error","nonnative","dyt-dut","dy:t-du:t","not_looked_up",0,2,0,0,0,0,0,"comments_F: mean F of mid-vowel, onset/offset& range  available; F1/F2/F3.1: 249/1582/1945; F1/F2/F3.2: 253/715/2182; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 6 tokens per contrast; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 68; differ.in: ",249,1582,253,715,379,383,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4800;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:27 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: 1; partial.eta.squared: NA; d: NA","no","means estimated from a graph, SD derived from ANOVAs comparing directions for collapsing across groups, and then extrapolated to each separate group","yes",0.6,NA,NA,1.79909977488743,0.261838000000001,1.64489122275423,0.668779826444722,"Phonemic discrimination (non-native)","inphondb-nonnative",268.57,10
